Seguidores_autor,Tweets_autor,Texto,Fecha,Retweets,Respuestas,Likes,Cant_citas,Fuente,Hora,Mes,Long_Texto
19027,10176,"Nuestro compromiso desde el  es garantizar la vacuna de COVID-19 al 70% de la población, y destinaremos los recursos que sean necesarios para alcanzar esta meta. LegislaturaCBA2021",2021-02-01,4,0,17,0,Twitter for iPhone, 13hs,Febrero,180
931,12590,Johnson   vía ://twitter.com/eleconomista,2021-02-01,0,0,0,0,Twitter for Android, 09hs,Febrero,41
1848,36480,no entiendo cómo todavía no encontramos la vacuna argenta para el covid,2021-02-01,0,0,15,0,Twitter for Android, 03hs,Febrero,71
4479,11854,"La gente tiene la idea que la vacuna lo va a proteger 100% les da covid leve y putearan al laboratorio, conozco a mi gente chibchombiana",2021-02-01,0,1,11,1,Twitter for Android, 02hs,Febrero,136
2283,62238,Estamos a nada de poder recibir la vacuna del Covid(?),2021-02-01,0,1,1,0,Twitter for Android, 01hs,Febrero,54
55,8101,"en un principio dijeron q ni había q politizar la vacuna y miren lo q hicieron. Mienten en todo, tb los datos Covid y ahora para mejor engaño darán los partes una vez por semana. Es el peor gobierno de la historia argentina.",2021-01-31,0,0,0,0,Twitter for Android, 23hs,Enero,224
7211,135055,"Me da más miedo darme la vacuna,q el mismo Covid no hay buena información",2021-01-31,0,0,1,0,Twitter for Android, 18hs,Enero,73
1041,30535,La vacuna santafesina contra el Covid: ¿En qué fase está?  vía,2021-01-31,0,0,0,0,Twitter for Android, 17hs,Enero,62
56,2098,1969 Bien ahí Chiqui q te aumenta la pobreza? La desocupación? La ignorancia? Los muertos por Covid??? O los boludos q esperan la vacuna y ya los vacunaron?? Ah perdón mala mia.. todo junto bien ahí compañero,2021-01-31,0,0,0,0,Twitter for Android, 06hs,Enero,208
3674,26102,1 Pensalo asi: gente asustada xq piensa q se muere mañana x covid. No hay vacuna q te salve... y de repente te ponen en una lista para vacunarte. Vinieron a salvarte! Los votas,2021-01-31,0,0,0,0,Twitter for Android, 05hs,Enero,176
4171,78694,"Tiene que prohibirse la vacunación en locales o haces políticas, sea de quién sea. Sólo en hospitales, sanatorios, farmacias, centros de vacunaciónes y eventualmente en algunas escuelas. El uso político de la vacuna contra el covid 19, es miserable, obsceno y denigrante.",2021-01-31,18,5,30,0,Twitter for Android, 00hs,Enero,271
12286,185324,Formulario para inscribirse para la vacuna Covid -19,2021-01-30,4,0,2,0,Twitter for Android, 22hs,Enero,52
3337,40673,🚨La vacuna contra el COVID se aplicará 16 escuelas de La Matanza: ¿Cuáles son?👇LaMatanza Alerta Pandemia Coronavirus salud,2021-01-30,4,0,4,0,Twitter for Android, 21hs,Enero,122
186,19837,Los países con más recursos acaparan más de un 99% de las dosis de la vacuna del COVID-19  vía _Argentina,2021-01-30,0,0,0,0,Twitter for Android, 18hs,Enero,105
18869,437159,"Rusia lanzará la Sputnik_Light, una vacuna de una dosis contra el Covid_19",2021-01-30,4,0,5,0,Twitter for Android, 15hs,Enero,74
223,703,🔵 Acércate a nuestros puntos de información sobre la vacuna del Covid-19Nuestrxs compañerxs te asesoran con la preinscripción. YoMeVacuno COVID19 SiHayVacunaHayFuturo MasVacunasMasCuidados Sputnik 💉,2021-01-30,1,0,4,0,Twitter for Android, 11hs,Enero,198
976,21589,Médicos sin fronteras,2021-01-30,0,0,0,0,Twitter for Android, 10hs,Enero,21
361922,20783,"🙌🏻 | Ingresá a  y registrate. Cuando el cronograma de vacunación esté confirmado para el grupo del que formás parte, recibirás una notificación por las vías registradas.La vacuna es la mejor herramienta para luchar contra el Covid-19. ❤️",2021-01-30,38,3,73,0,Twitter for Android, 00hs,Enero,237
744,61639,😷PREINSCRIPCIÓN PARA LA VACUNA CONTRA EL COVID-19 👩🏻‍🦱,2021-01-29,0,0,0,0,Twitter for Android, 22hs,Enero,54
123,15448,"5N Sería un importante avance en la lucha contra el Covid...al menos quien pudiera costearse la vacuna lo haría y hubiese menos circulación del virus, ó más freno al descontrolado mapa de contagiosidad...",2021-01-29,0,0,0,0,Twitter for Android, 21hs,Enero,204
4860,10716,"ULTIMAHORA: ""La EMA aprueba el uso de la vacuna COVID-19 de AstraZeneca""",2021-01-29,0,0,0,0,Twitter for Android, 17hs,Enero,72
1336,30526,"Celebramos el laburo de  y la militancia que, con compromiso y solidaridad, colaboran para que lxs vecinxs puedan inscribirse para recibir la vacuna contra el COVID-19. En este momento tan difícil, militar la salud es un orgullo. El problema es vaciarla, .",2021-01-29,12,2,22,0,Twitter for Android, 15hs,Enero,256
103,33,"Si Argentina negociaba con los laboratorios ingleses o yankis a este momento no hubiesemos puesto NINGUNA vacuna contra el covid-19, ni a los medicos siquiera !!!¿porque? Porque el que mas guita pone la tiene ! Estariamos en el lugar 30 esperando! Miren los quilombos europeos!",2021-01-29,0,0,0,0,Twitter for Android, 02hs,Enero,277
6283,38954,"Perón decía que la ""verdadera Politica es la Geopolítica"".Este tiempo histórico lo está demostrando con creces con el tema de la vacuna del COVID 19.MasVacunasMenosCovid VacunasEnGuerra",2021-01-28,0,1,1,0,Twitter for Android, 23hs,Enero,185
1015,1168,"Hoy recibí  la primer dosis de la vacuna Sputnik V contra el covid-19, en el Hospital Municipal “Eva Perón” del Ente Descentralizado Dr Alfredo Saintout.Opte por colocarmela ya que tengo absoluta confianza en esta vacuna y en todas las que cuenten con la aprobación de la ANMAT.",2021-01-28,50,31,269,4,Twitter for Android, 22hs,Enero,278
6113,7461,👉Personal del CUCAIBA recibió hoy la segunda dosis de la vacuna  contra el COVID-19 en el vacunatorio regional del  . 🙌🙌Entre todas y todos nos seguimos cuidando. 🙌    _leone,2021-01-28,1,0,1,0,Twitter for iPhone, 15hs,Enero,174
5448,145468,Chile recibe hoy dos millones de vacunas chinas.,2021-01-28,0,0,1,0,Twitter for Android, 15hs,Enero,48
122,4557,"Hola Belen, una consulta que me gustaría que trasladen a quien corresponda: va a haber vacunación antigripal común? La vacuna para el covid sirve para todas las otras cepas preexistentes? Gracias",2021-01-28,0,0,0,0,Twitter for Android, 11hs,Enero,195
8418,12262,"Te acercamos toda la información sobre el esquema de vacunación contra Covid-19, quiénes deben recibir la vacuna y qué hacer si aparecen efectos adversos 👇🏽ElijoVacunarme",2021-01-27,4,2,5,0,Twitter for Android, 22hs,Enero,170
290,56756,"Lo más cómico es que AF le prometió a Andrés Arauz, candidato a presidente de Ecuador (el pollo del delincuente Rafael Correa) que iba a darle 4 millones de dosis de la vacuna contra el covid. Vamos a ver qué mentira inventa para justificarse que no podrá darle ni una puta dosis.",2021-01-27,0,0,1,0,Twitter for Android, 21hs,Enero,280
75,1667,"Lo busqué y ahora tiene otro título, lo habrán cambiado?",2021-01-27,0,0,0,0,Twitter for Android, 21hs,Enero,56
12749,16538,"Que le pasa a los humanoides que  se creen muy importantes repitiendo - yo no me pongo la vacuna hasta que esté probada durante 5 años y ñañaña, después viene un virus de 60 nanómetros y se los carga de un estornudo! Y se quejan... sigan participando inmortales del covid!😛",2021-01-27,0,1,14,0,Twitter for iPhone, 19hs,Enero,273
44,16086,24COM escucho a Capitelli me di todas las vacunas posibles la de la gripe era argentina El problema es político No compraron todas las vacunas posibles solo la SPUTNIK! Tengo 79 años y soy química Quiero una vacuna contra COVID-19,2021-01-27,0,0,0,0,Twitter for iPhone, 19hs,Enero,230
297,10950,"_turner  No sé nada de fútbol, pero que bien que me cae este Señor 👏",2021-01-27,0,1,0,0,Twitter for Android, 19hs,Enero,68
3405,10450,CarlosCasaresVacunateSi aún no te inscribiste y necesitas ayuda...Ahora podes acercarte a la Salita de tu barrio y te ayudamos a registrarte para recibir la vacuna contra el COVID.También podes hacerlo Ingresando  a la web🔗,2021-01-27,0,0,2,0,Twitter for Android, 17hs,Enero,223
205,3152,Claro. Y un perro mordió a un humano.,2021-01-27,0,0,6,0,Twitter for Android, 16hs,Enero,37
704,38660,Nadie habla de los que tuvimos COVID y generamos anticuerpos. Mucho menos el prospecto. MINGA QUE ME VOY A VACUNAR!!! Hasta que no dé negativo el análisis no pienso ponerme ninguna vacuna,2021-01-26,0,0,0,0,Twitter for iPhone, 23hs,Enero,187
9824,36757,"AHORA Finalmente, esta noche saldrá un avión de Aerolíneas Argentinas hacia Rusia a buscar un nuevo cargamento de la vacuna Sputnik VCovid_19 Argentina",2021-01-26,0,0,0,0,Twitter for Android, 21hs,Enero,151
44,16086,__Olmos Con razón alguien dijo q lo q se viene por COVID-19 será peor No tenemos vacuna alguna Lo sabían y nos engañaron Pregunto eh? Desastre sanitario 😩😩😩😩,2021-01-26,0,0,1,0,Twitter for iPhone, 21hs,Enero,157
33,4526,_org_ar va a haber que anotarse para la vacuna contra el Covid?,2021-01-26,0,0,0,0,Twitter for Android, 19hs,Enero,63
780,76446,7 la vacuna rusa te da todos los sintomas del covid. Una vez inyectada,2021-01-26,0,0,0,0,Twitter for Android, 19hs,Enero,70
9,352,630  2       Con tristeza digo que vivimos en un país de cuarta. Con gobernantes más truchos  que la vacuna. Por otro lado les digo que investiguen que colocan en todas las vacunas Covid 19 para cambiar el ADN de la po blacion mundial . Ninguna vacuna para Covid es aceptable .,2021-01-26,7,1,15,0,Twitter for Android, 18hs,Enero,277
6610,178168,"Recien el tirabombas  dijo en radio 10, "" Me preocupa la vacuna, (Sputnik), porq el intendente de Miramar, se fue a vacunar, Y CINCO DÍAS DESPUÉS, le da coronavirus "". A ver sr. si le dio 5 días después de vacunarse, cuando lo hizo ya tenía covid-19,",2021-01-26,6,1,5,2,Twitter for Android, 18hs,Enero,250
700,2863,"Quiero la VACUNA contra el Covid en el cronograma obligatorio de vacunacion. La PANDEMIA afecta el ánimo  y obvio la economía de la población, pero felicito a  y  por vacunar. Saldremos adelante!",2021-01-26,0,0,1,0,Twitter for Android, 17hs,Enero,195
13302,55048,Pagaría lo que sea por una buena vacuna contra el covid para mis abuelos,2021-01-26,1,0,2,0,Twitter for Android, 17hs,Enero,72
27869,1701543,País por país: en vivo el mapa de la vacunación contra el Covid-19 en el mundo,2021-01-26,2,0,0,0,Twitter for iPhone, 17hs,Enero,78
9,2230,LA SOLUCION ESTA EN VENEZUELA PARA EL COVID!!!!TE DE MALOQUILLO!! O 10 GOTITAS DE CARVATRIVIR!!!! ESPERANDO LA VACUNA SPUTNIK!!!!   ALGUN DIA !!!!,2021-01-26,0,0,0,0,Twitter for Android, 16hs,Enero,146
6454,63600,"[PLAN DE VACUNACIÓN CONTRA EL COVID-19] Alberto Rodríguez Saá: “La vacuna es una enorme esperanza para el mundo, la Argentina y la provincia”  vía",2021-01-26,3,0,5,0,Twitter for iPhone, 03hs,Enero,146
34,3640,"Una guaranga  : está visto que la vacuna contra COVID 19 tardaría hasta marzo o abríl justo cuando estaríamos por darnos la de la GRIPE A ¿ se recomienda dar las dos? , habría incompatibilidad? . Gracias.",2021-01-26,0,1,0,0,Twitter for Android, 02hs,Enero,204
459,125515,"Haber periodistas, las vacas no van a vos, vos tenés que buscarlas, mucho más complejo. Porque no podemos empezar algo serio en ARGENTINA, como es vacunarnos c/Covid. Tanta parodia. Se buscan, se distribuyen, se vacuna y listo. No es opereta política, es nuestra salud",2021-01-26,0,0,0,0,Twitter for Android, 02hs,Enero,268
2659,101489,HH Ace varios días que intento registrarme para la aplicación de la vacuna contra el Covid y cuando aprieto mayor de 60 años me sale una cruz roja y me invalida el trámite. Cómo debo hacer para registrarme? Tengo 71 años.,2021-01-25,0,0,1,0,Twitter for Android, 17hs,Enero,221
3405,10450,"Hoy, en nuestro Hospital Municipal recibí la primer dosis de la vacuna Sputnik V contra el COVID. Todo mi agradecimiento y reconocimiento al personal de salud por el enorme esfuerzo que están haciendo en esta pandemia.CarlosCasaresVacunate BuenosAiresVacunate",2021-01-25,63,17,310,4,Twitter for Android, 14hs,Enero,259
1022,37386,"¿Por qué a Cristina, a su títere y al inútil de Ginés les dan la vacuna antes que al resto de los viejos, si ,todos comparten los riesgos mortales ante el Covid 19? ¿Simplemente para recordar ante todas y todos y todes que este es un feroz y desvergonzado régimen feudal?",2021-01-25,2,2,5,2,Twitter for Android, 02hs,Enero,271
486,19808,"Acá dice Quirós que van a empezar a registrar a medida que CABA vaya recibiendo las vacunas. Que un poco es para que los que se anoten no se impacientes esperando la vacuna. No te miento, eso dice casi al final de esta grabación. 👇",2021-01-25,1,2,10,0,Twitter for Android, 00hs,Enero,231
2643,3393,Me gustaría saber cuál es el plan de vacunación para las personas que residimos en la CABA    Covid_19 Vacuna,2021-01-25,1,0,4,0,Twitter for Android, 00hs,Enero,109
1403,7658,"""Cristina Kirchner recibió vacuna contra la COVID-19"".hayvacunahayfuturo",2021-01-24,0,0,0,0,Twitter for Android, 20hs,Enero,72
6747,13185,Alguien me puede decir por qué Axel Kicillof se vacunó si no está incluido entre los grupos de riesgos que recibirán primero la vacuna?Hay más de un millón de inscriptos para vacunarse contra el covid en la Provincia de Buenos Aires,2021-01-24,2,5,5,0,Twitter for Android, 20hs,Enero,232
285,34494,ni poniéndome la vacuna del covid supero a TINI y KHEA en ELLA DICE LIVE SESSION!!!! DAMMMMN 🤦🏽‍♀️🤯😳💖!!!!,2021-01-24,0,0,2,0,Twitter for Android, 19hs,Enero,105
2998,1440,Cristina recibió la vacuna Sputnik V contra el Covid 19  en el Hospital Presidente Perón de Avellaneda. 💪🏾❤vacunate convid19 noscuidamosentretodos  elbarbijo,2021-01-24,3,1,9,0,Twitter for Android, 18hs,Enero,157
575,16874,covid_19 plandevacunacióncovid19 sputnikv  se aplicó la vacuna rusa contra el coronavirus en Argentina,2021-01-24,0,0,1,0,Instagram, 18hs,Enero,102
75,1667,Hoy me dí la vacuna/placebo de CanSino Biologics.Ya estoy sintiendo el chip entrando a mi cerebro.Apuesten y en un año vemosCanSinoBiologics VacunaCOVID19 COVID MasVacunasMenosCovid Argentina investigación institutomedicoplatense  chip placebo,2021-01-24,0,2,2,0,Twitter for Android, 17hs,Enero,243
1113,27324,"Triste y preocupante el avance de contagios.""Merkel instó a los alemanes a dejar de quejarse por el lento lanzamiento de la vacuna contra COVID-19, y defendió la decisión de extender el bloqueo según sea necesario para detener la variante más agresiva"" 😳",2021-01-24,0,0,0,0,Twitter for Android, 05hs,Enero,254
2998,1440,Estuvimos informando y charlando con los vecinos y vecinas de nuestros barrios sobre cómo registrarse para aplicarse la vacuna contra el Covid 19. En diferentes puntos de laferrere💚 gonzálezcatán isidrocasanova👈 RafaelCastillo virreydelpino VacunaCOVID19 Vacunate,2021-01-24,6,0,6,0,Twitter for Android, 02hs,Enero,263
752,4077,"Hoy, durante toda la jornada, la militancia asesoró a les vecines de Hurlingham, Morris y Tesei para acceder a la vacuna contra el covid. Vacunarse es un acto de amor, responsabilidad y solidaridad.",2021-01-23,1,0,14,0,Twitter for Android, 23hs,Enero,198
1566,37819,"_neo  Con la hepatitis pasa lo mismo... si estás vacunado no vas a saber si el anti ag de sup es de la vacuna o si te enfermaste.. lo distinguís solo con el Ag.. ojo no es que soy fan de Sputnik ni nada de eso, es lo q hay y me di porque entro todo el tiempo a los covid y antes q nada.",2021-01-23,0,1,1,0,Twitter for iPhone, 23hs,Enero,286
1566,37819,"_neo  Y bueno, estamos en argentina... el anticuerpo de la vacuna es contra la proteína S que es el gen que tiene la vacuna.. y el covid ar es justamente con ese antígeno obtenido de forma recombinante para medir igG contra la S",2021-01-23,0,1,0,0,Twitter for iPhone, 23hs,Enero,228
1017,11976,"La verdad a mi ni me preocupa vacunarme. Me alcanza con que vacunen a todos los que me rodean, que el Covid deje de circular, y listo. Independientemente de que soy voluntario de la vacuna Jansenn, o sea quizás ya la tengo, quizás tengo el placebo. Lo que quiero es que termine.",2021-01-23,0,0,1,0,Twitter for Android, 22hs,Enero,278
484,3851,La carrera del covid y la vacuna en Inglaterra. Un espejo?_pais,2021-01-23,0,0,0,0,Twitter for Android, 22hs,Enero,63
3405,10450,Nuestro personal de salud municipal recibió la segunda dosis de la vacuna contra en COVID.Vos ya te registraste para recibir la vacuna? Lo podes Ingresando a la web  CarlosCasaresVacunate,2021-01-23,9,3,19,0,Twitter for Android, 21hs,Enero,187
1565,50737,Recomiendan en Francia extender dosis de vacunación contra COVID-19  vía 8,2021-01-23,0,0,0,0,Twitter for Android, 20hs,Enero,74
